personen_id;schreibweisen;quelle;anzahl_nennungen;erste_nennung;letzte_nennung;nennungsspanne_jahre;nennung_in_urkunden;nennung_in_buergerbuch;nennung_in_verlassenschaften;soziale_gruppe;beruf;unsicherheit_anmerkung
anna_elisabeth_loybrechtin;Anna Elisabeth Loybrechtin;Urkunden;1;1739;1739;0;StAK-Stein-2060;;;buerger;;
anna_felinger;Anna Felinger;Urkunden;1;1526;1526;0;StaAKr-0671d;;;buerger;;
anna_fuerer;Anna Fuerer;Urkunden;1;1415;1415;0;StaAKr-0178;;;buerger;;
anna_greusnicker;Anna Greusnicker;Urkunden;1;1405;1405;0;StaAKr-0132;;;buerger;;
anna_gveller;Anna Gveller;Urkunden;1;1393;1393;0;StaAKr-0077;;;buerger;;
anna_hagen;Anna Hagen;Urkunden;1;1366;1366;0;StaAKr-0042;;;buerger;;
anna_klammer;Anna Klammer;Urkunden;1;1458;1458;0;StaAKr-0374;;;buerger;;
anna_kuchprein;Anna Kuchprein;Urkunden;1;1400;1400;0;StaAKr-0105;;;buerger;;
anna_leutbein;Anna|Anna Leutbein;Urkunden;1;1416;1416;0;StaAKr-0184;;;buerger;;
anna_mader;Anna Mader;Urkunden;1;1449;1449;0;StaAKr-0301;;;buerger;;
anna_maltzchast;Anna Maltzchast;Urkunden;1;1366;1366;0;StaAKr-0040;;;buerger;;
anna_paumbol;Anna Paumbol;Urkunden;1;1423;1423;0;StaKr-0211;;;buerger;;
anna_pelsteil;Anna Pelsteil;Urkunden;1;1415;1415;0;StaAKr-0174;;;buerger;;
anna_peneschauer;Anna Peneschauer;Urkunden;1;1414;1414;0;StaAKr-0171;;;buerger;;
anna_polster;Anna Polster;Urkunden;2;1391;1391;0;StaAKr-0071|StaAKr-0072;;;buerger;;
anna_rosler;Anna Rosler;Urkunden;1;1526;1526;0;StaAKr-0671f;;;buerger;;
anna_schuster;Anna Schuster;Urkunden;1;1436;1436;0;StaAKr-0265;;;buerger;;
anna_stoekchl;Anna Stökchl;Urkunden;1;1483;1483;0;StaAKr-0472;;;buerger;;
anna_strauss;Anna Strauss;Urkunden;1;1519;1519;0;StAK-Stein-2026;;;buerger;;
anna_taler;Anna Taler;Urkunden;1;1437;1437;0;StaAKr-0267;;;buerger;;
anna_vischer;Anna Vischer;Urkunden;1;1547;1547;0;StaAKr-0796;;;buerger;;
anna_von_everding;Anna von Everding;Urkunden;2;1401;1404;3;StaAKr-0115|StaAKr-0128;;;buerger;;
anna_von_stein;Anna von Stein;Urkunden;1;1359;1359;0;StaAKr-0033;;;buerger;;
anna_wagant;Anna Wagant;Urkunden;1;1531;1531;0;StaAKr-0718a;;;buerger;;
anna_wagner;Anna Wagner;Urkunden;1;1430;1430;0;StAK-UrkKr-0224;;;buerger;;
anna_wuerffel;Anna Würffel;Urkunden;2;1444;1447;3;StaAKr-0278|StaAKr-0297;;;buerger;;
anna_zebinger;Anna Zebinger;Urkunden;1;1413;1413;0;StaAKr-0166;;;buerger;;
anndere_behaimb;Anndere Behamb;Bürgerbuch;1;1592;1592;0;;BB-2199;;buerger;;
anndreas_andre;Anndreas Andre;Bürgerbuch;1;1575;1575;0;;BB-1545;;buerger;;
anne_maurer;Anne Maurer;Urkunden;1;1399;1399;0;StaAKr-0097;;;buerger;;
anthoni_heys;Anthoni Heyß;Bürgerbuch;1;1595;1595;0;;BB-2249;;buerger;Gürtler;
anthoni_karl;Anthoni Karl;Bürgerbuch;1;1559;1559;0;;BB-0790;;buerger;Tischler;
anthoni_pusch;Anthoni Pusch;Bürgerbuch;1;1603;1603;0;;BB-2401;;buerger;;
anton_bischof_von_wien;Anton;Urkunden;1;1656;1656;0;StAK-Stein-2048;;;buerger;;
anton_kaerl;Annthoni Kharl|Annthoni Khärl;Bürgerbuch;2;1556;1556;0;;BB-0671|BB-0681;;buerger;Tischler;
anton_schaffold;Anton Schaffold;Urkunden;1;1814;1814;0;StaAKr-0870;;;buerger;;
anton_schmid;Anthoni Schmid;Bürgerbuch;1;1542;1542;0;;BB-0095;;buerger;Tischler;
anton_struebl;Anton Strübl;Urkunden;1;1715;1715;0;StAK-Stein-2058;;;buerger;;
antoni_ebhandl;Antoni Ebhandl;Urkunden;1;1596;1596;0;StaAKr-0829;;;buerger;;
antonium_tantz;Antonium Tantz;Urkunden;1;1841;1841;0;StAK_1841_915_reg;;;buerger;;
arhohs_1485;Arhohs;Urkunden;1;1485;1485;0;StaAKr-0498;;;buerger;;
artl_salzer;Artl Salzer;Urkunden;1;1404;1404;0;StaAKr-0130;;;buerger;;
asm_geyr;Asm Geyr|Ehrasm Geyr;Bürgerbuch;2;1553;1553;0;;BB-0503|BB-0523;;buerger;;
asm_lipp;Asm Lipp;Bürgerbuch;1;1579;1579;0;;BB-1804;;buerger;Hauer;
augustin_maurer;Augustin Maurer;Urkunden;1;1547;1547;0;StaAKr-0796;;;buerger;;
augustin_pfleger;Augustin Pfleger;Urkunden;1;1526;1526;0;StaAKr-0670c;;;buerger;;
augustin_pottner;Augustin Pottner|Augustin Reyttner;Bürgerbuch;2;1553;1553;0;;BB-0514|BB-0544;;buerger;Schneider;
augustin_raidl;Augustin Raidl;Bürgerbuch;1;1557;1557;0;;BB-0733;;buerger;Tischler;
augustin_rauch;Augustin Rauch;Bürgerbuch;1;1595;1595;0;;BB-2253;;buerger;Lederer;
augustin_reichart;Augustin Reickhart;Bürgerbuch;1;1588;1588;0;;BB-2107;;buerger;;
augustin_scharffenegker;Augustin Scharffenegker;Urkunden;1;1485;1485;0;StaAKr-0498;;;buerger;;
augustin_wierdthofer;Augustin Wierdthofer;Bürgerbuch;1;1563;1563;0;;BB-0989;;buerger;;
baertlme_winckler;Bärtlme Winckler;Bürgerbuch;1;1564;1564;0;;BB-1025;;buerger;;
baertlmee_draenl;Bärtlmee Dränl;Bürgerbuch;1;1597;1597;0;;BB-2332;;buerger;;
baltasar_hanser;Baltasar Hanser;Urkunden;1;1521;1521;0;StaAKr-0627a;;;buerger;;
baltasar_scheissberger;Baltasar Scheißberger;Urkunden;1;1518;1518;0;StaAKr-0602;;;buerger;;
baltasar_schmid;Baltasar Schmid;Urkunden;1;1501;1501;0;StaAKr-0563b;;;buerger;;
baltasar_traexler;Baltasar Träxler;Urkunden;1;1729;1729;0;StaAKr-0865;;;buerger;;
balthasar_dieffenpecher;Balthasar Dieffenpecher;Bürgerbuch;1;1614;1614;0;;BB-2586;;buerger;;
balthasar_dieffenpoecher;Balthaser Dieffenpöcher;Bürgerbuch;1;1601;1601;0;;BB-2370;;buerger;Passamentwürcher;
balthasar_doez;Balthasar Döz;Bürgerbuch;1;1622;1622;0;;BB-2681;;buerger;Zimmermann;
balthasar_eglsperger;Balthasar Eglsperger;Bürgerbuch;1;1596;1596;0;;BB-2304;;buerger;Hauer;
balthasar_hierschenpaur;Balthasar Hierschenpaur;Bürgerbuch;1;1596;1596;0;;BB-2273;;buerger;Prokurator;
balthasar_hofmair;Balthaser Hofmair;Bürgerbuch;1;1552;1552;0;;BB-0485;;buerger;;
balthasar_inderist;Balthasar Inderist;Bürgerbuch;1;1596;1596;0;;BB-2305;;buerger;Schmied;
balthasar_kretschmair;Balthauser Khretschmair;Bürgerbuch;1;1569;1569;0;;BB-1338;;buerger;Binder;
balthasar_lederer;Walthauser Lederer;Bürgerbuch;1;1568;1568;0;;BB-1257;;buerger;Fischer;
balthasar_nussbaumer;Balthauser Nußpamber;Bürgerbuch;1;1604;1604;0;;BB-2402;;buerger;Müller;
balthasar_oberegkher;Balthauser Oberegkher;Bürgerbuch;1;1602;1602;0;;BB-2388;;buerger;;
balthasar_schaffenrath;Balthasar Schaffenrath|Walthasar Schaffenrath;Bürgerbuch;2;1566;1566;0;;BB-1092|BB-1118;;buerger;Weißgerber;
balthasar_schobinger;Balthasar Schobinger;Bürgerbuch;2;1582;1582;0;;BB-1910|BB-1930;;buerger;;
balthasar_talman;Balthauser Talman;Bürgerbuch;1;1564;1564;0;;BB-1011;;buerger;Schneider;
balthasar_thallman;Walthaußer Thallman;Bürgerbuch;1;1565;1565;0;;BB-1054;;buerger;;
balthasar_thorr;Balthaser Thorr;Bürgerbuch;1;1621;1621;0;;BB-2657;;buerger;;
balthasar_urban;Balthasar Urban;Bürgerbuch;1;1615;1615;0;;BB-2609;;buerger;Maler;
balthasar_windthager;Balthasern Windthager;Bürgerbuch;1;1616;1616;0;;BB-2622;;buerger;Schiffschopper;
balthasarn_kraetschmair;Balthasarn Krätschmair;Bürgerbuch;1;1574;1574;0;;BB-1482;;buerger;;
balthassar_loinniger;Balthaßar Loinniger;Bürgerbuch;1;1614;1614;0;;BB-2573;;buerger;Riemer;
balthauser_wennger;Balthauser Weninger;Bürgerbuch;1;1611;1611;0;;BB-2492;;buerger;;
bangraz_littich;Bangraz Littich;Bürgerbuch;1;1577;1577;0;;BB-1702;;buerger;Seiler;
barbara_altenburger;Barbara Altenburger;Urkunden;1;1549;1549;0;StaAKr-0813;;;buerger;;
barbara_ambrosi;Barbara Ambrosi;Urkunden;1;1500;1500;0;StaAKr-0561a;;;buerger;;
barbara_bamberger;Barbara Bamberger;Urkunden;1;1524;1524;0;StaAKr-0655a;;;buerger;;
barbara_brunn;Barbara Brunn;Urkunden;1;1471;1471;0;StaAKr-0420;;;buerger;;
barbara_fetauer;Barbara Fetauer;Urkunden;1;1516;1516;0;StaAKr-0586a;;;buerger;;
barbara_papst;Barbara Papst;Urkunden;1;1485;1485;0;StaAKr-0497;;;buerger;;
barbara_pfleger;Barbara Pfleger;Urkunden;1;1526;1526;0;StaAKr-0670c;;;buerger;;
barbara_schwartzer;Barbara Schwartzer;Urkunden;1;1547;1547;0;StaAKr-0798;;;buerger;;
barbara_sparmays;Barbara Sparmays;Urkunden;1;1470;1470;0;StaAKr-0419;;;buerger;;
barbara_stengl;Barbara Stengl;Urkunden;1;1459;1459;0;StaAKr-0379;;;buerger;;
barbara_walchen;Barbara Walchen;Urkunden;1;1406;1406;0;StaAKr-0135;;;buerger;;
barbara_wittiber;Barbara Wittiber;Urkunden;1;1526;1526;0;StaAKr-0671e;;;buerger;;
barbara_zebinger;Barbara Zebinger;Urkunden;1;1459;1459;0;StaAKr-0379;;;buerger;;
barbara_zewing;Barbara Zewing;Urkunden;1;1463;1463;0;StaAKr-0396;;;buerger;;
barthlm_prannthueber;Barthlm Prannthueber;Bürgerbuch;1;1558;1558;0;;BB-0754;;buerger;Schneider;
bartholomae_1322;Bartholomä;Urkunden;1;1322;1322;0;StAK-UrkKr-0011;;;buerger;;
bartholomaeus_1340;Bartholomäus;Urkunden;1;1340;1340;0;StAK-UrkKr-0016;;;buerger;;
bartholomaeus_behaimb;Bartlme Behamb;Bürgerbuch;1;1568;1568;0;;BB-1261;;buerger;Fleischhacker;
bartholomaeus_camerer;Bärthlmee Camerer;Bürgerbuch;1;1611;1611;0;;BB-2498;;buerger;;
bartholomaeus_decker;Bartlm Deckher;Bürgerbuch;1;1552;1552;0;;BB-0470;;buerger;Hauer;
bartholomaeus_derll;Bartlme Derll;Bürgerbuch;1;1569;1569;0;;BB-1329;;buerger;;
bartholomaeus_furtner;Bartlme Furtner;Bürgerbuch;1;1577;1577;0;;BB-1693;;buerger;Fischer;
bartholomaeus_hochstedter;Bartlme Hochstedter;Bürgerbuch;1;1566;1566;0;;BB-1117;;buerger;;
bartholomaeus_holzer;Bartlme Holzer;Bürgerbuch;1;1549;1549;0;;BB-0284;;buerger;;
bartholomaeus_krauss;Bärtlme Khrauß;Bürgerbuch;1;1561;1561;0;;BB-0912;;buerger;Weißgerber;
bartholomaeus_lackner;Barllmeen Lackhners;Bürgerbuch;1;1563;1563;0;;BB-0971;;buerger;Wagner;
bartholomaeus_leyrer;Bartlme Leyrer;Bürgerbuch;1;1567;1567;0;;BB-1160;;buerger;Schlosser;
bartholomaeus_liechtenauer;Bartholomäus Liechtenauer;Bürgerbuch;1;1556;1556;0;;BB-0672;;buerger;Weißgerber;
bartholomaeus_maurer;Bartlme Maurer;Bürgerbuch;2;1576;1576;0;;BB-1589|BB-1613;;buerger;Riemer;
bartholomaeus_maurkhiecher;Bärtholome Maurkhiecher;Bürgerbuch;1;1623;1623;0;;BB-2751;;buerger;;
bartholomaeus_neumair;Bartlme Neumair|Bartlmee Neumair;Bürgerbuch;2;1576;1576;0;;BB-1586|BB-1635;;buerger;Maurer;
bartholomaeus_neumarkher;Bartlme Neumarkher;Bürgerbuch;1;1577;1577;0;;BB-1665;;buerger;Bäcker;
bartholomaeus_neunmarcker;Bartlme Neunmarckher;Bürgerbuch;1;1577;1577;0;;BB-1706;;buerger;;
bartholomaeus_obiser;Bartl Obiser;Bürgerbuch;1;1600;1600;0;;BB-2354;;buerger;;
bartholomaeus_panzer;Barthlme Panzer;Bürgerbuch;1;1575;1575;0;;BB-1572;;buerger;;
bartholomaeus_prannthueber;Bartholomäus Prannthueber;Bürgerbuch;3;1554;1561;7;;BB-0554|BB-0594|BB-0892;;buerger;Gürtler;
bartholomaeus_pranthueber;Bartlme Pranthueber;Bürgerbuch;1;1544;1544;0;;BB-0143;;buerger;;
bartholomaeus_prieffer;Bärtlme Prieffer;Bürgerbuch;1;1569;1569;0;;BB-1307;;buerger;;
bartholomaeus_quatman;Bartholeme Quatman;Bürgerbuch;1;1605;1605;0;;BB-2420;;buerger;;
bartholomaeus_reinperger;Bartholome Reinperger;Bürgerbuch;1;1589;1589;0;;BB-2164;;buerger;;
bartholomaeus_reschenstainer;Bartlme Reschenstainer;Bürgerbuch;1;1538;1538;0;;BB-0036;;buerger;;
bartholomaeus_sibolt;Bartlmee Sebolt;Bürgerbuch;1;1580;1580;0;;BB-1835;;buerger;Sporer;
bartholomaeus_siess;Bartlme Süez|Bartlmee Sieß;Bürgerbuch;2;1561;1563;2;;BB-0920|BB-0987;;buerger;;
bartholomaeus_suetz;Barthlme Suetz;Bürgerbuch;1;1559;1559;0;;BB-0783;;buerger;;
bartholomaeus_traendtl;Bärtl Trändtl;Bürgerbuch;1;1567;1567;0;;BB-1183;;buerger;;
bartholomaeus_veumayr;Bärtl Veumayr;Bürgerbuch;1;1622;1622;0;;BB-2724;;buerger;Schiffmann;
bartholomaeus_winckler;Bartholomäus Winckler;Bürgerbuch;1;1567;1567;0;;BB-1152;;buerger;Schneider;
bartholome_kagerer;Bartholome Khagerer;Bürgerbuch;1;1602;1602;0;;BB-2386;;buerger;;
bartholome_traisl;Bartholome Traisl;Bürgerbuch;1;1597;1597;0;;BB-2334;;buerger;Müller;
bartlolomeus_1325;Bartlolomeus;Urkunden;1;1325;1325;0;StaAKr-0012;;;buerger;;
bartolomaeus_kienast;Bartolomäus Kienast;Urkunden;1;1531;1531;0;StaAKr-0714b;;;buerger;;
bartolomeus_weixlpaum_de_krembs;Bartolomeus Weixlpaum de Krembs;Urkunden;1;1494;1494;0;StaAKr-0545;;;buerger;;
batlme_lackner;Batlme Lackhner;Bürgerbuch;1;1567;1567;0;;BB-1207;;buerger;Wagner;
beatrix_von_zelking;Beatrix von Zelking;Urkunden;1;1406;1406;0;StaAKr-0135;;;adel;;
beatrix_von_zollern;Herzogin Beatrix;Urkunden;2;1400;1414;14;StaAKr-0104|StaAKr-0170;;;dynastie;;
behaim_1531;Behaim;Urkunden;1;1531;1531;0;StaAKr-0714c;;;buerger;;
benedict_1547;Benedict;Urkunden;1;1547;1547;0;StaAKr-0798;;;buerger;;
benedict_hallmer;Benedict Hallmer;Urkunden;2;1538;1549;11;StaAKr-0766|StaAKr-0805;;;buerger;;
benedict_toman;Benedict Toman;Urkunden;1;1549;1549;0;StaAKr-0815;;;buerger;;
benedigt_grassegker;Benedigt Grassegker|Benedikt Grassegker;Urkunden;2;1451;1455;4;StaAKr-0303|StaAKr-0335;;;buerger;;
benedikt_baendl;Benedikt Bändl;Bürgerbuch;1;1576;1576;0;;BB-1594;;buerger;Goldschmied;
benedikt_dandl;Benedikt Dandl;Bürgerbuch;3;1574;1574;0;;BB-1489|BB-1502|BB-1507;;buerger;Klampferer;
benedikt_danl;Benedikt Danl;Bürgerbuch;1;1579;1579;0;;BB-1774;;buerger;Barbier;
benedikt_dantl;Benedikt Dantl;Bürgerbuch;1;1582;1582;0;;BB-1908;;buerger;Messerschmied;
benedikt_gibl;Benedikt Gibl;Bürgerbuch;1;1553;1553;0;;BB-0509;;buerger;Fuhrmann;
benedikt_hueber;Benedict Hueber;Bürgerbuch;1;1567;1567;0;;BB-1171;;buerger;Hauer;
benedikt_kaltenprunner;Benedict Kaltnprunner;Bürgerbuch;1;1565;1565;0;;BB-1058;;buerger;;
benedikt_kemer;Benedict Femer|Benedict Khemer;Bürgerbuch;2;1555;1555;0;;BB-0599|BB-0612;;buerger;;
benedikt_kuchler;Benedict Khuchler;Bürgerbuch;1;1554;1554;0;;BB-0583;;buerger;Tischler;
benedikt_mairhofer;Benedict Mairhofer;Bürgerbuch;2;1559;1559;0;;BB-0800|BB-0812;;buerger;;
benedikt_mueessgang;Benedict Müeszganng;Bürgerbuch;1;1610;1610;0;;BB-2478;;buerger;;
benedikt_preiss;Benedict Preiß;Bürgerbuch;2;1561;1569;8;;BB-0916|BB-1308;;buerger;Drechsler;
benedikt_preissschuech;Benedikt Preißschuech;Bürgerbuch;1;1554;1554;0;;BB-0559;;buerger;Schneider;
benedikt_preyschuech;Benedict Preischuech|Benedict Preyschuech;Bürgerbuch;3;1550;1551;1;;BB-0356|BB-0410|BB-0432;;buerger;Schneider;
benedikt_rauftl;Benedikt Rauftl;Urkunden;1;1538;1538;0;StaAKr-0766;;;buerger;;
benedikt_springer;Benedict Springer;Bürgerbuch;2;1568;1568;0;;BB-1246|BB-1260;;buerger;Binder;
benedikt_sturm;Benedict Sturmb;Bürgerbuch;1;1588;1588;0;;BB-2088;;buerger;Schneider;
benedikt_tandl;Benedict Tandl;Bürgerbuch;6;1549;1588;39;;BB-0267|BB-1015|BB-1134|BB-1956|BB-1962|BB-2087;;buerger;Klampferer;
benedikt_urban;Benedict Urban;Bürgerbuch;1;1592;1592;0;;BB-2211;;buerger;;
benedikt_weinperger;Benedict Weinperger;Bürgerbuch;2;1562;1563;1;;BB-0942|BB-0990;;buerger;;
benedikt_yeringer;Benedict Yeringer;Bürgerbuch;1;1592;1592;0;;BB-2206;;buerger;;
benedikt_zandtl;Benedikt Zandtl;Bürgerbuch;1;1577;1577;0;;BB-1650;;buerger;Bürstenbinder;
berchtold_stadler;Berchtold Stadler;Urkunden;1;1415;1415;0;StaAKr-0178;;;buerger;;
berchtold_von_mangen;Berchtold von Mangen;Urkunden;1;1432;1432;0;StaAKr-0234;;;buerger;;
berhard_glanast;Berhard Glanast;Urkunden;1;1436;1436;0;StaAKr-0264;;;buerger;;
bernhard_1405;Bernhard;Urkunden;1;1405;1405;0;StaAKr-0134;;;buerger;;
bernhard_hohenfurter;Bernhard Hohenfurter;Urkunden;1;1530;1530;0;StaAKr-0707a;;;buerger;;
bernhard_karlinger;Bernhard Karlinger|Wernhard Karlinger|Wernhart Karlinger;Urkunden;3;1470;1492;22;StaAKr-0450a|StAK-UrkKr-0541|StAK- Stein-2016;;;buerger;;
bernhard_muelfelder;Bernhard Mülfelder|Mülfelder|Müllfelder;Urkunden;2;1471;1473;2;StaAKr-0425|StaAKr-0428;;;buerger;;
bernhard_ramungch;Bernhard Ramungch;Urkunden;1;1322;1322;0;StAK-UrkKr-0011;;;buerger;;
bernhard_rechbaum;Bernhardt Rechbaum|Bernhart Rechpaumb;Bürgerbuch;2;1578;1581;3;;BB-1755|BB-1853;;buerger;Bildhauer;
bernhard_spizer;Bernhardt Spizer;Bürgerbuch;1;1568;1568;0;;BB-1288;;buerger;Salzleger;
bernhardt_bocksperger;Bernhardt Bockhsperger;Bürgerbuch;1;1580;1580;0;;BB-1825;;buerger;Fischer;
bernhart_aupeck;Bernhart Aupeckh;Bürgerbuch;1;1589;1589;0;;BB-2169;;buerger;;
bernhart_schneider;Bernhart Schneider;Urkunden;1;1547;1547;0;StaAKr-0797;;;buerger;;
bernhart_schreckenpawr;Bernhart Schreckenpawr;Urkunden;1;1488;1488;0;StaAKr-0519;;;buerger;;
bernhart_steger;Bernhart Steger;Bürgerbuch;1;1614;1614;0;;BB-2573;;buerger;Riemer;
bernhart_worstogler;Bernhart Worstogler;Urkunden;1;1526;1526;0;StaAKr-0671b;;;buerger;;
berta_mager;Berta Mager;Urkunden;1;1344;1344;0;StaAKr-0018;;;buerger;;
bertelmen_1340;Bertelmen;Urkunden;1;1340;1340;0;StAK-UrkKr-0016;;;buerger;;
berthold_1408;Berthold;Urkunden;1;1408;1408;0;StaK-UrkKr-0157;;;buerger;;
berthold_part;Berthold Part;Urkunden;1;1300;1300;0;StaAK-UrkKr-0005;;;buerger;;
berthold_schneider;Berthold Schneider;Urkunden;1;1300;1300;0;StaAK-UrkKr-0005;;;buerger;;
berthold_wagenknecht;Berthold Wagenknecht;Urkunden;1;1300;1300;0;StaAK-UrkKr-0005;;;buerger;;
bianca_maria_sforza;Blanca Maria;Urkunden;1;1494;1494;0;StaAKr-0545;;;dynastie;;
bischof_bertold;Bischof Bertold;Urkunden;1;1407;1407;0;StaAKr-0141;;;klerus;;
bischof_bonus_von_calis;Bischof Bonus von Calis;Urkunden;1;1337;1337;0;StaAKr-0014;;;klerus;;
bischof_georg_hessler_1481;Bischof Georg;Urkunden;1;1481;1481;0;StaAKr-0452;;;klerus;;
bischof_georg_hohenlohe_1407;Bischof Georg;Urkunden;1;1407;1407;0;StaAKr-0138;;;klerus;;
bischof_georg_von_passau;Bischof Georg von Passau;Urkunden;1;1396;1396;0;StaAKr-0083;;;klerus;;
bischof_leonhart_von_passau;Bischof Leonhart von Passau;Urkunden;1;1446;1446;0;StaAKr-0281;;;klerus;;
bischof_uguitius_von_sutri;Bischof Uguitius von Sutri;Urkunden;1;1337;1337;0;StaAKr-0014;;;klerus;;
bischof_ulrich;Bischof Ulrich;Urkunden;1;1473;1473;0;StaAKr-0428;;;klerus;;
bischof_urban;Bischof Urban;Urkunden;1;1573;1573;0;StaAKr-0825;;;klerus;;
bischof_vigilius;Bischof Vigilius;Urkunden;1;1502;1502;0;StaAKr-0565;;;klerus;;
bischof_wolfgang;Bischof Wolfgang;Urkunden;1;1553;1553;0;StaAKr-0819;;;klerus;;
blasi_holzwart;Blasi Holzwart;Urkunden;1;1536;1536;0;StaAKr-0740a;;;buerger;;
blasien_muellner;Blasien Müllner;Bürgerbuch;1;1574;1574;0;;BB-1498;;buerger;Drechsler;
blasius_dienwaeri;Blasy Dienwäri;Bürgerbuch;2;1559;1560;1;;BB-0795|BB-0863;;buerger;;
blasius_doll;Blasi Doll;Bürgerbuch;1;1569;1569;0;;BB-1337;;buerger;Hauer;
blasius_enzesperger;Blasien Ennzesperger|Blasy Enzesperger;Bürgerbuch;2;1565;1566;1;;BB-1034|BB-1120;;buerger;;
blasius_freiwalt;Blasy Freiwaldt|Blasy Freiwalt;Bürgerbuch;2;1556;1556;0;;BB-0672|BB-0682;;buerger;Weißgerber;
blasius_hockenmayrs;Blasy Hockhenmayrs;Bürgerbuch;1;1623;1623;0;;BB-2748;;buerger;;
blasius_muellner;Blasy Müller;Bürgerbuch;4;1560;1574;14;;BB-0840|BB-0868|BB-1154|BB-1491;;buerger;Drechsler;
blasius_reissner;Blasy Reissner;Bürgerbuch;1;1589;1589;0;;BB-2165;;buerger;;
blasius_schaffer;Blasy Schaffer;Bürgerbuch;1;1622;1622;0;;BB-2717;;buerger;;
blasius_schennfer;Blasy Schennfer;Bürgerbuch;1;1554;1554;0;;BB-0582;;buerger;Fischer;
blasius_stainer;Blasy Stainer;Bürgerbuch;1;1558;1558;0;;BB-0759;;buerger;Hauer;
bollisret_1451;Bollisret;Urkunden;1;1451;1451;0;StaAKr-0307;;;buerger;;
brix_peninger;Brix Peninger;Bürgerbuch;1;1535;1535;0;;BB-0005;;buerger;;
bruder_engelhart;Bruder Engelhart;Urkunden;1;1344;1344;0;StAK-UrkKr-0017;;;buerger;;
bruder_peter;Bruder Peter;Urkunden;1;1507;1507;0;StaAKr-0572c;;;buerger;;
burckhart_zeissler;Burckhart Zeissler;Bürgerbuch;1;1535;1535;0;;BB-0007;;buerger;;
burckhhardt_reiser;Burckhhardt Reiser;Bürgerbuch;1;1623;1623;0;;BB-2752;;buerger;;
burggraf_michel;Burggraf Michael|Burggraf Michel;Urkunden;4;1457;1475;18;StaAKr-0354|StaAKr-0355|StaAKr-0356|StaAKr-0432;;;adel;;
carl_kraenziger;Carl Khränziger;Bürgerbuch;1;1612;1612;0;;BB-2532;;buerger;;
carl_rambich;Carl Rambich;Bürgerbuch;1;1571;1571;0;;BB-1372;;buerger;Schlosser;
carolum_eyssfort;Carolum Eyßfort;Urkunden;1;1659;1659;0;StaAKr-0846;;;buerger;;
caspar_fuchsberger;Caspar Fuchsberger;Urkunden;1;1523;1523;0;StaAKr-0640a;;;buerger;;
caspar_haberrain;Caspar Haberrain;Urkunden;1;1549;1549;0;StaAKr-0804;;;buerger;;
caspar_hurfschmid;Caspar Hurfschmid;Urkunden;1;1534;1534;0;StaAKr-0735a;;;buerger;;
caspar_peham;Caspar Peham;Urkunden;1;1531;1531;0;StaAKr-0716b;;;buerger;;
caspar_richter;Caspar Richter;Urkunden;1;1539;1539;0;StaAKr-0767;;;buerger;;
caspar_segmuelner;Caspar Segmülner;Urkunden;1;1549;1549;0;StaAKr-0806;;;buerger;;
caspar_von_rogndorf;Caspar von Rogndorf;Urkunden;1;1481;1481;0;StaAKr-0456;;;buerger;;
caspar_wagner;Caspar Wagner;Urkunden;1;1547;1547;0;StaAKr-0797;;;buerger;;
casparn_carlz;Casparn Carlz;Bürgerbuch;1;1576;1576;0;;BB-1595;;buerger;Tischler;
casstl_ernreich;Casstl Ernnreich;Bürgerbuch;1;1552;1552;0;;BB-0487;;buerger;Lederer;
cazianer_1532;Cazianer;Urkunden;1;1532;1532;0;StaAKr-0725;;;buerger;;
ceith_hoffeiz;Ceith Hoffeiz;Bürgerbuch;1;1567;1567;0;;BB-1161;;buerger;Zinngießer;
chacz_leubel;Chacz Leubel;Urkunden;1;1385;1385;0;StaAKr-0059;;;buerger;;
choler_1399;Choler;Urkunden;1;1399;1399;0;StaAKr-0102;;;buerger;;
christian_lederpekchen;Christian Lederpekchen;Urkunden;1;1430;1430;0;StaAKr-0223;;;buerger;;
christian_teufel;Christian Teufel;Urkunden;1;1414;1414;0;StaAKr-0169;;;buerger;;
christian_volkmann;Christian Volkmann;Urkunden;1;1401;1401;0;StaAKr-0118;;;buerger;;
christine_forster;Christine Forster;Urkunden;1;1447;1447;0;StaAKr-0292;;;buerger;;
christof_kuett;Christof Kütt;Bürgerbuch;1;1578;1578;0;;BB-1724;;buerger;;
christof_kuettn;Christof Küttn;Bürgerbuch;1;1578;1578;0;;BB-1720;;buerger;Fleischhacker;
christof_von_passau;Christof von Passau;Urkunden;1;1496;1496;0;StaAKr-0549;;;buerger;;
christoff_bermaur;Christoff Bermaur;Bürgerbuch;1;1581;1581;0;;BB-1854;;buerger;Tuchscherer;
christoff_nachtrueb;Christoff Nachtrueb;Bürgerbuch;1;1578;1578;0;;BB-1721;;buerger;;
christoff_reitter;Christoffen Reitter|Christoph Reitter;Bürgerbuch;2;1588;1588;0;;BB-2091|BB-2125;;buerger;Hufschmied;
christoff_steinzer;Christoffen Steinzer;Bürgerbuch;1;1567;1567;0;;BB-1143;;buerger;Messerschmied;
christoff_taufkircher;Christoffen Tauffkhircher;Bürgerbuch;1;1567;1567;0;;BB-1192;;buerger;Schuster;
christoff_zwicker;Christoff Zwicker;Bürgerbuch;1;1574;1574;0;;BB-1485;;buerger;;
christofforurs_rauch;Christofforurs Rauch;Bürgerbuch;1;1592;1592;0;;BB-2237;;buerger;;
